google_index,page_rank,nb_hyperlinks,web_traffic,domain_age,nb_www,safe_anchor,length_url,ratio_digits_url,shortest_word_host,domain_registration_length,longest_words_raw,phish_hints,length_hostname,char_repeat,shortest_word_path,nb_slash,domain_in_title,shortest_words_raw,nb_dots,ratio_digits_host,longest_word_host,nb_hyphens,ip,nb_qm,status
1,0,9,0,31,1,0.0,259,0.181467181,9,334,200,2,13,8,1,5,1,1,6,0.0,9,0,0,1,phishing
1,1,1,533532,2202,0,0.0,37,0.0,4,355,7,0,28,1,0,3,1,4,4,0.0,7,0,0,0,phishing
1,3,1,22884,2301,0,0.0,38,0.0,11,256,13,0,29,1,0,3,1,11,2,0.0,13,0,0,0,phishing
0,10,52,2,5638,1,0.0,43,0.046511628,3,205,8,0,15,3,1,3,0,1,2,0.0,7,0,0,1,legitimate
1,2,30,0,5767,0,100.0,77,0.350649351,19,77,32,0,23,2,2,5,1,2,1,0.0,19,0,1,0,phishing
1,1,7,77586,-1,0,0.0,39,0.0,2,0,15,1,31,2,0,3,1,2,2,0.0,15,1,0,0,phishing
1,1,0,7375648,535,1,0.0,81,0.283950617,3,196,32,0,19,7,4,7,1,3,2,0.0,11,0,1,0,phishing
0,4,34,0,2033,0,0.0,72,0.111111111,8,158,10,1,12,2,2,6,1,2,2,0.0,8,5,0,0,legitimate
1,0,77,0,346,1,37.5,46,0.0,3,19,14,0,22,3,4,5,0,3,2,0.0,14,0,0,0,phishing
1,5,14,0,7295,0,14.28571429,29,0.068965517,8,374,9,0,22,0,0,2,1,8,2,0.090909091,9,0,0,0,phishing
1,1,130,0,3203,1,4.47761194,57,0.0,3,84,18,0,26,3,3,3,1,3,3,0.0,18,2,0,0,legitimate
0,3,57,0,7140,1,72.72727273,34,0.0,3,1209,17,0,25,3,0,3,1,3,2,0.0,17,0,0,0,legitimate
0,5,11,32,7764,0,0.0,279,0.23297491,5,272,80,0,16,9,2,5,1,2,3,0.0,6,8,1,1,phishing
0,4,23,577529,5778,0,0.0,22,0.181818182,8,65,8,0,15,1,0,2,1,8,2,0.266666667,8,0,0,0,legitimate
0,5,19,81842,4441,1,0.0,26,0.0,3,672,9,0,17,21,0,3,0,3,2,0.0,9,0,0,0,legitimate
1,5,180,2381,6509,1,0.0,38,0.078947368,2,428,4,0,15,3,2,4,0,2,3,0.0,4,2,0,0,legitimate
1,2,31,1211946,1016,0,0.0,94,0.244680851,3,79,32,0,28,4,6,6,0,3,3,0.0,7,1,1,0,phishing
1,1,6,0,-1,1,0.0,49,0.0,3,0,6,0,21,3,2,5,1,2,4,0.0,5,1,0,0,phishing
0,3,45,1067701,6452,1,100.0,21,0.0,3,122,4,0,12,4,0,3,1,3,2,0.0,4,0,0,0,legitimate
0,1,29,0,-1,0,0.0,61,0.0,3,0,9,2,10,0,2,7,1,2,3,0.0,3,1,0,0,phishing
1,0,15,0,1982,0,100.0,30,0.0,10,210,10,0,17,0,4,4,1,4,2,0.0,10,0,0,0,phishing
0,5,0,21,9338,0,0.0,251,0.342629482,4,158,16,2,17,3,2,3,1,2,4,0.0,8,10,1,1,phishing
1,0,51,5697976,3992,0,100.0,126,0.142857143,3,25,17,0,50,6,2,4,1,2,4,0.0,13,1,1,1,phishing
1,2,4,0,-1,0,100.0,58,0.034482759,5,2382,17,0,40,2,3,4,1,3,5,0.05,17,0,0,0,phishing
0,3,141,481781,3319,1,61.11111111,28,0.0,3,0,8,0,19,3,0,3,0,3,3,0.0,8,0,0,0,legitimate
0,3,53,7447880,4930,1,5.405405405,29,0.0,3,183,12,0,20,3,0,3,1,3,2,0.0,12,0,0,0,legitimate
0,4,249,246,7724,0,8.823529412,33,0.0,9,2137,11,0,25,0,0,3,1,9,2,0.0,11,0,0,0,legitimate
1,4,225,17465,2130,0,66.10169492,43,0.0,7,61,10,0,31,0,3,4,1,3,2,0.0,10,1,0,0,legitimate
0,3,111,0,8145,1,61.53846154,35,0.0,3,985,18,0,26,3,0,3,1,3,2,0.0,18,0,0,0,legitimate
0,8,56,0,7449,0,25.0,33,0.0,9,585,10,0,24,1,0,3,1,9,2,0.0,10,0,0,0,legitimate
0,10,53,8,8520,1,80.0,33,0.0,3,2804,8,0,16,5,8,3,1,3,2,0.0,8,0,0,0,legitimate
0,4,42,4589207,6699,1,37.5,74,0.0,3,1336,9,0,15,3,2,4,1,2,2,0.0,7,6,0,0,legitimate
0,4,215,4970261,7530,1,7.042253521,29,0.0,3,505,13,0,21,3,0,3,0,3,2,0.0,13,0,0,0,legitimate
0,7,67,282,5048,1,93.10344828,59,0.13559322,3,65,11,0,14,5,3,5,1,3,2,0.0,6,2,1,0,legitimate
1,0,0,0,101,1,0.0,48,0.0,3,264,10,1,39,4,0,3,0,3,2,0.0,10,3,0,0,phishing
0,1,95,160850,1193,1,100.0,32,0.0,3,268,10,0,24,3,0,3,1,3,2,0.0,10,1,0,0,legitimate
1,0,0,0,5499,0,0.0,21,0.0,3,144,3,0,10,0,2,4,1,2,1,0.0,3,1,0,0,phishing
1,6,41,375,11564,1,100.0,58,0.120689655,3,1583,7,0,12,7,2,9,0,2,2,0.0,4,0,0,0,legitimate
1,5,14,0,7295,0,14.28571429,30,0.033333333,8,374,10,0,23,0,0,2,1,8,2,0.043478261,10,0,0,0,phishing
1,2,0,0,5806,0,0.0,100,0.0,15,38,15,3,19,0,2,8,1,2,2,0.0,15,4,0,0,phishing
0,5,55,0,7298,0,36.84210526,45,0.0,8,371,24,0,37,0,0,3,1,8,2,0.0,24,0,0,0,legitimate
1,5,18,0,5614,0,25.0,47,0.127659574,1,230,7,0,38,3,0,3,1,1,4,0.157894737,7,2,0,0,phishing
1,0,4,5828815,4003,0,100.0,128,0.1484375,3,14,17,0,50,2,2,5,1,2,4,0.0,13,1,1,1,phishing
1,0,0,0,-1,1,0.0,138,0.231884058,6,-1,10,0,34,7,1,10,1,1,2,0.088235294,8,7,1,0,phishing
0,5,209,185439,7552,1,81.39534884,48,0.0,3,849,11,0,19,3,4,4,1,3,3,0.0,11,0,0,0,legitimate
0,7,40,609,11555,0,77.77777778,66,0.151515152,4,132,10,0,15,2,2,7,1,2,3,0.0,6,0,0,0,legitimate
0,5,147,1492,7721,1,0.0,47,0.042553191,3,1045,11,0,19,3,2,4,0,2,2,0.0,11,0,0,0,legitimate
1,7,41,0,5230,0,100.0,47,0.0,6,248,28,1,39,1,0,3,1,6,2,0.0,28,0,0,0,phishing
1,2,7,0,2612,0,0.0,202,0.118811881,2,309,92,0,18,5,6,4,1,2,2,0.0,11,0,0,0,phishing
0,7,43,567,8431,1,39.02439024,35,0.0,3,334,7,0,15,3,4,3,1,3,2,0.0,7,1,0,0,legitimate
1,1,0,0,1750,1,0.0,45,0.0,3,76,12,0,20,3,2,5,1,2,3,0.0,12,0,0,0,phishing
1,0,2,0,7528,1,0.0,49,0.0,5,873,12,4,9,3,2,6,1,2,3,0.0,5,0,0,0,phishing
0,4,105,1930148,-1,1,85.29411765,34,0.0,3,667,16,0,24,3,0,4,1,3,2,0.0,16,0,0,0,legitimate
1,2,4,0,2960,0,0.0,44,0.0,3,327,11,0,10,0,3,5,1,3,3,0.0,3,0,0,0,phishing
1,2,7,0,8036,0,0.0,19,0.0,3,374,4,0,11,0,0,2,1,3,2,0.0,4,0,0,0,phishing
1,5,22,0,5615,0,25.0,65,0.307692308,1,228,22,2,39,1,2,4,1,1,5,0.512820513,22,1,1,0,phishing
0,4,91,295578,-1,1,66.66666667,102,0.058823529,3,135,11,0,24,3,2,4,1,2,2,0.0,11,12,0,0,legitimate
1,3,0,4365,1953,0,0.0,33,0.060606061,3,2430,10,0,14,1,10,3,1,3,2,0.0,5,0,0,0,phishing
0,3,88,0,530,1,0.0,30,0.0,3,0,15,0,22,6,0,3,1,3,2,0.0,15,0,0,0,legitimate
1,3,0,0,3768,0,0.0,35,0.0,13,234,13,0,16,0,4,3,1,4,2,0.0,13,0,0,0,phishing
0,0,154,124276,2101,0,60.0,43,0.139534884,5,91,13,0,17,2,3,3,1,3,3,0.352941176,8,0,0,0,phishing
1,0,0,2509075,-1,1,0.0,119,0.042016807,3,3,16,3,27,6,3,8,1,3,3,0.0,16,0,0,0,phishing
1,5,13,0,7295,0,25.0,39,0.0,8,374,17,0,30,0,0,3,1,8,2,0.0,17,0,0,0,phishing
0,5,106,0,7296,0,31.42857143,29,0.137931034,8,373,8,0,21,1,0,3,1,8,2,0.19047619,8,0,0,0,legitimate
1,7,52,48,9123,0,62.5,48,0.0,4,373,9,0,15,0,6,3,0,4,2,0.0,6,2,0,0,legitimate
0,4,184,22144,7732,1,81.81818182,20,0.0,3,707,4,0,12,3,0,3,1,3,2,0.0,4,0,0,0,legitimate
1,5,21,0,5627,0,25.0,60,0.066666667,1,217,9,2,42,2,2,3,1,1,4,0.095238095,9,3,0,0,phishing
1,4,44,75,5466,0,0.0,85,0.2,1,1259,15,0,53,1,3,4,1,1,5,0.20754717,9,6,1,0,phishing
0,4,33,780517,4654,0,36.36363636,79,0.012658228,7,95,10,0,11,0,2,4,1,2,2,0.090909091,7,7,0,0,legitimate
0,4,45,44165,5102,1,0.0,62,0.0,3,376,10,0,22,4,4,3,1,3,3,0.0,7,3,0,0,legitimate
1,2,9,0,5916,0,100.0,37,0.027027027,7,292,10,0,21,0,2,4,1,2,2,0.0,10,0,0,0,phishing
0,5,156,0,7298,0,3.875968992,28,0.0,3,371,8,0,21,0,0,2,1,3,2,0.0,8,1,0,0,legitimate
0,5,315,11068,7929,1,100.0,99,0.080808081,3,1567,11,0,15,7,1,8,0,1,2,0.066666667,7,5,1,0,legitimate
0,10,25,63,7488,0,0.0,33,0.0,7,182,8,0,11,1,4,3,1,4,1,0.0,7,0,0,0,legitimate
0,1,92,0,4280,1,62.5,36,0.0,3,102,20,0,28,3,0,3,1,3,2,0.0,20,0,0,0,legitimate
1,5,150,277466,-1,1,3.333333333,106,0.103773585,3,113,21,1,29,7,2,4,1,2,2,0.0,21,9,0,0,legitimate
0,4,0,154708,7330,1,0.0,50,0.0,3,705,9,0,15,3,3,5,1,3,2,0.0,7,0,0,1,phishing
0,5,96,2889,4489,1,72.72727273,64,0.0625,3,988,12,0,18,4,3,4,1,3,2,0.0,10,4,0,0,legitimate
1,5,14,0,7295,0,14.28571429,32,0.09375,8,374,12,0,25,1,0,2,1,8,2,0.12,12,0,0,0,phishing
1,0,5,0,-2,0,0.0,299,0.20735786,16,13,17,1,20,6,1,6,1,1,16,0.0,16,0,1,2,phishing
1,2,24,1118394,2974,0,0.0,84,0.047619048,5,313,15,1,28,3,6,7,1,5,3,0.0,15,0,0,0,phishing
1,0,1,0,211,0,0.0,99,0.03030303,10,155,14,3,14,2,2,10,1,2,2,0.0,10,1,0,0,phishing
1,0,88,0,2046,1,85.71428571,106,0.188679245,3,146,32,3,19,11,2,9,1,2,2,0.0,11,1,1,0,phishing
0,5,210,6886,6670,1,10.58823529,42,0.0,3,635,11,0,19,3,4,4,1,3,2,0.0,11,0,0,0,legitimate
1,5,160,32887,5400,1,33.33333333,51,0.0,3,444,17,0,25,3,7,3,1,3,2,0.0,17,1,0,0,legitimate
1,1,0,0,2644,0,0.0,68,0.264705882,2,277,18,0,41,0,18,4,1,2,5,0.0,10,1,1,0,phishing
0,2,67,414774,-1,1,88.23529412,32,0.0,3,0,12,0,23,4,0,3,1,3,3,0.0,12,0,0,0,legitimate
0,4,5,6684,-2,1,0.0,56,0.107142857,3,75,12,0,17,5,3,4,1,3,3,0.0,10,1,1,0,legitimate
1,0,139,0,-1,0,88.57142857,45,0.0,6,0,7,2,13,1,4,7,1,4,2,0.0,6,0,0,0,phishing
0,4,66,247167,4924,0,33.33333333,45,0.0,18,555,18,0,22,0,4,4,1,4,1,0.0,18,0,0,0,legitimate
1,4,15,1125607,2169,1,16.66666667,59,0.0,3,1484,26,0,24,8,26,3,1,3,2,0.0,16,0,0,0,phishing
0,4,118,0,6515,1,40.0,21,0.0,3,102,5,0,12,3,0,3,0,3,2,0.0,5,0,0,0,legitimate
1,0,1,0,761,0,0.0,76,0.0,13,335,13,3,20,2,2,8,1,2,3,0.0,13,1,0,0,phishing
0,3,15,0,2091,0,100.0,20,0.0,6,101,6,0,13,0,0,2,1,6,2,0.0,6,0,0,0,legitimate
0,7,352,12,7133,0,66.66666667,56,0.0,2,902,10,0,16,0,4,4,0,2,2,0.0,9,0,0,0,legitimate
0,4,28,12043,-1,0,100.0,64,0.0,8,2850,10,0,23,0,2,6,1,2,2,0.0,10,1,0,0,legitimate
1,6,8,3063,12376,0,100.0,112,0.053571429,7,0,16,0,22,1,3,6,1,3,3,0.0,10,1,0,0,legitimate
0,5,299,53314,5086,1,68.6746988,60,0.0,3,393,20,0,28,7,5,4,1,3,2,0.0,20,0,0,0,legitimate
0,7,131,12,7130,0,63.33333333,57,0.0,2,904,9,0,16,1,4,4,0,2,2,0.0,9,0,0,0,legitimate
0,4,101,475913,5994,0,0.0,47,0.0,4,215,8,0,15,0,3,4,1,3,1,0.0,6,3,0,0,legitimate
1,6,29,19748,-1,0,0.0,31,0.064516129,2,0,9,0,5,1,1,3,1,1,1,0.0,2,2,0,0,phishing
0,4,50,195180,6246,1,81.81818182,84,0.0,3,328,16,0,24,4,1,3,1,1,3,0.0,16,6,0,1,legitimate
0,5,104,6496,5445,1,30.18867925,24,0.0,3,34,7,0,15,3,0,3,0,3,2,0.0,7,0,0,0,legitimate
1,5,100,6082,4848,1,13.04347826,95,0.0,3,631,8,0,24,4,2,5,1,2,2,0.0,6,10,0,0,legitimate
1,7,35,13,9317,0,9.523809524,123,0.06504065,5,911,38,0,16,4,1,4,0,1,2,0.0,6,3,0,1,legitimate
1,10,10,1,8347,0,0.0,70,0.085714286,5,2975,21,1,16,2,1,6,0,1,2,0.0,6,1,0,0,phishing
0,6,0,186,6360,2,0.0,206,0.063106796,3,214,34,0,17,12,1,3,1,1,6,0.0,6,0,0,1,phishing
1,2,0,0,5321,1,0.0,32,0.0,3,888,12,0,20,3,3,4,1,3,2,0.0,12,0,0,0,phishing
0,5,132,10053,5391,1,60.0,23,0.0,3,87,7,0,14,3,0,3,1,3,2,0.0,7,0,0,0,legitimate
1,2,32,6207267,2690,0,0.0,72,0.0,2,0,15,0,12,0,3,5,1,2,3,0.0,6,1,0,0,phishing
0,4,162,266000,-1,1,55.55555556,63,0.126984127,3,1450,11,0,19,6,1,4,1,1,3,0.0,11,0,1,1,legitimate
0,4,86,6546,6158,0,0.0,72,0.0,5,1512,10,0,20,0,5,4,0,5,2,0.0,10,4,0,0,legitimate
0,5,136,6377,7805,0,12.5,70,0.0,5,595,20,0,24,3,1,6,1,1,3,0.0,14,0,0,0,legitimate
0,4,181,2583581,8095,1,63.63636364,43,0.0,3,305,7,0,15,3,5,5,1,3,2,0.0,7,1,0,0,legitimate
1,2,0,0,5294,0,0.0,37,0.0,5,184,7,0,16,0,4,5,1,4,1,0.0,6,1,0,0,phishing
0,6,270,606,7838,1,32.25806452,53,0.0,3,198,10,0,23,4,10,4,0,3,2,0.0,7,1,0,0,legitimate
1,2,114,0,7407,0,60.0,26,0.0,6,992,7,0,18,0,0,3,1,6,2,0.0,7,0,0,0,phishing
0,0,55,0,-1,0,0.0,20,0.45,2,0,3,0,12,2,2,3,1,2,3,0.75,3,0,1,0,phishing
0,6,278,641,8519,1,72.0,72,0.0,3,-1,11,0,19,4,2,5,1,2,2,0.0,11,4,0,0,legitimate
0,2,111,0,7243,1,83.33333333,21,0.0,3,426,5,0,13,3,0,3,1,3,2,0.0,5,0,0,0,legitimate
0,5,109,27339,5208,1,46.66666667,62,0.0,3,635,16,0,24,4,3,3,1,3,3,0.0,16,3,0,0,legitimate
0,2,182,0,-1,1,87.09677419,41,0.0,3,0,9,0,20,4,2,4,1,2,3,0.0,9,1,0,0,legitimate
0,2,104,5572480,1380,1,13.04347826,24,0.166666667,3,80,8,0,16,3,0,3,1,3,2,0.25,8,0,0,0,legitimate
1,6,1,0,8264,0,0.0,42,0.0,4,7102,6,2,14,2,1,8,1,1,2,0.0,6,0,0,0,phishing
0,6,52,31833,9368,1,5.555555556,19,0.052631579,3,127,3,0,11,3,0,3,0,3,2,0.090909091,3,0,0,0,legitimate
0,7,243,13,7134,0,52.85714286,46,0.0,6,901,9,0,20,0,4,4,0,4,2,0.0,9,0,0,0,legitimate
1,3,77,0,41,0,37.5,47,0.0,7,323,25,0,11,1,1,4,0,1,1,0.0,7,0,0,0,legitimate
0,4,49,939835,1820,0,0.0,16,0.0,4,372,4,0,7,0,0,3,0,4,1,0.0,4,0,0,0,legitimate
1,0,278,0,760,0,4.04040404,76,0.0,12,336,12,3,16,3,2,9,1,2,1,0.0,12,1,0,0,phishing
0,3,37,249971,933,1,0.0,46,0.0,3,163,13,0,21,6,3,3,1,3,3,0.0,13,1,0,0,phishing
0,2,0,6925913,-1,1,0.0,63,0.031746032,3,67,13,0,16,5,2,6,1,2,3,0.0,8,0,0,0,legitimate
1,0,51,5707171,3993,0,100.0,128,0.140625,3,25,17,0,50,2,2,5,1,2,4,0.0,13,1,1,1,phishing
1,10,51,1,8346,0,100.0,43,0.0,5,2976,6,2,16,1,4,5,1,4,2,0.0,6,0,0,0,phishing
1,0,6,0,-1,0,0.0,218,0.426605505,5,24,64,4,12,5,2,6,1,2,3,0.083333333,5,1,1,1,phishing
1,0,88,0,2047,1,85.71428571,107,0.214953271,3,145,32,3,19,7,2,10,1,2,2,0.0,11,1,1,0,phishing
0,5,178,0,7298,0,55.88235294,27,0.0,6,371,8,0,19,0,0,3,1,6,2,0.0,8,0,0,0,legitimate
0,3,0,777104,7347,0,0.0,21,0.0,8,0,8,0,14,0,0,2,1,8,2,0.0,8,0,0,0,legitimate
0,5,118,2640,8186,0,100.0,87,0.068965517,9,214,10,0,24,4,2,4,0,2,2,0.0,10,5,0,0,legitimate
1,0,7,0,2520,0,0.0,38,0.0,15,402,15,1,21,0,3,4,1,3,2,0.0,15,0,0,0,phishing
0,2,2,25607,5619,0,0.0,38,0.0,10,224,17,1,31,1,0,2,1,10,2,0.0,17,0,0,0,phishing
1,0,13,0,319,0,100.0,225,0.195555556,17,46,28,6,21,5,1,8,1,1,2,0.0,17,1,1,1,phishing
0,4,239,48618,-1,1,8.333333333,29,0.0,3,0,13,0,20,3,0,3,0,3,2,0.0,13,0,0,0,legitimate
0,4,53,4707988,5995,1,42.85714286,50,0.0,3,215,15,0,23,4,3,3,1,3,3,0.0,15,1,0,0,legitimate
0,2,124,1990852,7618,1,40.0,22,0.0,3,52,4,0,12,3,0,3,0,3,2,0.0,4,0,0,1,legitimate
1,0,0,0,461,1,0.0,89,0.179775281,3,270,32,1,23,8,2,8,1,2,2,0.0,15,0,1,0,phishing
1,0,89,2602858,252,0,9.302325581,79,0.265822785,2,113,27,0,28,5,1,4,1,1,4,0.0,9,1,1,0,phishing
0,5,39,38610,5310,1,0.0,46,0.0,3,3455,14,0,19,3,4,3,1,3,3,0.0,11,0,0,0,legitimate
1,2,162,233673,2344,0,50.0,46,0.02173913,9,213,10,0,26,0,2,5,0,2,2,0.0,10,0,0,0,legitimate
0,4,47,436389,3247,0,97.2972973,58,0.103448276,9,40,9,0,13,2,2,5,1,2,1,0.0,9,4,0,0,legitimate
1,0,0,7576349,-1,1,0.0,177,0.305084746,3,238,40,0,17,9,3,7,1,3,3,0.0,9,1,1,1,phishing
0,3,311,3467541,1808,1,66.66666667,31,0.0,3,2942,12,0,19,3,2,4,1,2,2,0.0,12,0,0,0,legitimate
0,2,5,0,2837,0,75.0,34,0.0,4,84,11,0,25,1,0,3,1,4,2,0.0,11,1,0,0,phishing
0,4,435,1801352,-1,1,14.81481481,32,0.0,3,0,12,0,23,3,0,3,1,3,3,0.0,12,0,0,0,legitimate
1,0,23,0,1423,0,100.0,70,0.071428571,3,0,7,1,41,2,2,5,0,2,3,0.0,7,6,0,0,phishing
1,5,22,0,5615,0,25.0,60,0.05,1,228,9,3,42,2,2,3,1,1,4,0.071428571,9,3,0,0,phishing
0,2,3,4044493,7409,1,0.0,76,0.0,3,260,12,0,17,4,1,4,1,1,3,0.0,9,1,0,1,phishing
0,3,40,2659436,3905,1,50.0,45,0.022222222,3,842,21,0,29,5,7,4,1,3,2,0.034482759,21,0,0,0,legitimate
1,2,0,0,2837,0,0.0,36,0.0,3,84,11,0,27,1,0,3,1,3,2,0.0,11,2,0,0,phishing
1,1,0,0,3448,0,0.0,29,0.0,2,205,11,0,18,1,2,4,1,2,1,0.0,11,1,0,0,phishing
0,1,82,202287,-1,0,0.0,19,0.0,2,0,3,0,11,0,0,2,0,2,2,0.0,3,0,0,0,legitimate
1,6,35,6032,5660,0,0.0,154,0.12987013,10,184,15,0,30,2,1,7,1,1,6,0.0,15,4,1,1,phishing
0,8,110,0,7449,0,100.0,35,0.0,9,585,12,0,26,2,0,3,1,9,2,0.0,12,0,0,0,legitimate
0,1,21,411219,596,0,100.0,44,0.045454545,5,135,13,0,22,3,13,4,1,5,2,0.090909091,12,0,0,0,phishing
1,0,0,0,74,0,0.0,40,0.0,2,290,16,0,32,0,0,3,1,2,2,0.0,16,1,0,0,phishing
1,1,133,507771,1899,0,30.0,36,0.0,9,292,9,2,13,0,1,4,1,1,2,0.0,9,0,0,0,phishing
0,5,391,101628,8079,1,20.0,39,0.0,3,321,13,1,21,4,4,4,0,3,2,0.0,13,0,0,0,legitimate
1,1,1,0,5758,1,0.0,100,0.0,3,86,12,4,20,6,2,8,1,2,4,0.0,12,1,0,1,phishing
0,1,105,3698321,6980,0,27.02702703,21,0.0,7,1061,7,0,14,0,0,2,1,7,2,0.0,7,0,0,0,legitimate
0,6,227,689,6258,1,51.61290323,43,0.0,3,2508,17,0,25,4,10,3,1,3,2,0.0,17,0,0,0,legitimate
1,3,64,1225017,3850,1,66.66666667,57,0.0,3,533,9,0,17,5,2,4,0,2,2,0.0,9,0,0,0,legitimate
0,5,46,1754,7505,0,0.0,32,0.0,17,3087,17,0,21,2,3,3,1,3,1,0.0,17,0,0,0,legitimate
0,5,116,99,4061,0,79.41176471,121,0.041322314,2,321,13,0,20,1,1,5,1,1,2,0.0,13,14,0,0,legitimate
0,2,256,1352976,1564,1,0.0,23,0.0,3,262,7,0,15,3,0,3,1,3,2,0.0,7,0,0,0,legitimate
0,6,7,5076,-1,1,100.0,45,0.0,2,0,10,0,10,4,6,6,1,2,2,0.0,3,0,0,0,legitimate
1,0,0,0,49,1,0.0,41,0.0,3,0,6,0,33,3,0,3,1,3,4,0.0,6,2,0,0,phishing
0,3,10,0,3090,1,50.0,46,0.0,3,217,16,0,24,5,5,4,1,3,2,0.0,16,1,0,0,legitimate
1,0,43,0,1113,1,0.0,67,0.014925373,3,348,12,2,20,4,2,6,1,2,3,0.05,12,1,0,1,phishing
0,3,534,1279737,-1,1,75.86206897,33,0.0,3,0,13,0,24,4,0,3,1,3,3,0.0,13,0,0,0,legitimate
1,2,50,0,3080,1,96.55172414,110,0.045454545,6,208,10,2,12,6,3,13,1,3,3,0.0,6,1,0,0,phishing
1,0,5,0,3233,0,0.0,51,0.196078431,3,420,13,0,43,1,0,3,1,3,3,0.23255814,13,2,1,0,phishing
0,3,29,2131645,4146,1,56.25,47,0.0,2,237,8,0,39,3,0,3,1,2,2,0.0,8,5,0,0,legitimate
1,6,146,124192,2122,0,26.92307692,25,0.0,8,69,8,0,11,0,6,3,1,6,1,0.0,8,0,0,0,phishing
0,4,650,35576,4644,1,0.0,19,0.0,3,0,3,0,10,3,0,3,1,3,2,0.0,3,0,0,0,legitimate
0,6,31,9075,-1,1,0.0,55,0.0,3,0,9,0,16,3,4,5,0,3,3,0.0,5,1,0,0,legitimate
1,1,11,0,-1,0,100.0,58,0.017241379,13,222,13,0,17,0,3,4,1,3,2,0.0,13,0,0,1,phishing
1,0,4,0,2618,1,100.0,98,0.112244898,3,220,15,3,13,5,2,10,1,2,3,0.0,6,1,1,1,phishing
1,5,117,7329,6493,1,20.0,65,0.0,3,1176,9,0,14,6,2,4,0,2,3,0.0,6,4,0,0,legitimate
0,4,98,114231,1937,1,0.0,23,0.0,3,255,7,0,14,3,0,3,0,3,2,0.0,7,0,0,0,legitimate
1,4,16,209887,4822,1,25.0,41,0.0,3,292,13,0,20,4,13,3,0,3,2,0.0,12,0,0,0,legitimate
1,2,0,0,6556,0,0.0,48,0.0,8,2940,15,0,28,0,3,3,1,3,3,0.0,15,0,0,0,phishing
0,5,159,141805,7900,1,76.0,38,0.0,3,500,8,0,14,3,7,3,0,3,2,0.0,6,1,0,0,legitimate
0,2,27,207173,-1,0,62.5,20,0.0,10,0,10,0,13,0,0,2,0,10,1,0.0,10,0,0,0,legitimate
1,3,0,0,3153,0,0.0,57,0.105263158,14,134,14,0,18,8,3,4,1,3,1,0.0,14,0,0,1,phishing
0,1,15,0,6208,1,100.0,35,0.0,3,366,19,0,27,3,0,3,1,3,2,0.0,19,0,0,0,legitimate
0,4,76,174422,8892,1,82.66666667,25,0.0,3,240,9,0,17,3,0,3,0,3,2,0.0,9,0,0,0,legitimate
0,7,96,1315,5133,1,69.49152542,84,0.023809524,3,346,9,1,17,6,2,5,1,2,2,0.0,9,10,0,0,legitimate
0,4,19,752492,-1,0,33.33333333,39,0.0,14,777,14,0,18,0,5,5,1,5,1,0.0,14,0,0,0,legitimate
1,3,182,0,298,1,1.886792453,47,0.0,3,0,8,0,13,3,1,5,0,1,2,0.0,6,3,0,0,legitimate
1,1,0,0,4454,0,0.0,27,0.0,11,294,11,0,15,0,2,5,1,2,1,0.0,11,0,0,0,phishing
1,0,14,0,2965,0,0.0,73,0.260273973,14,321,32,0,18,0,5,5,1,5,1,0.0,14,1,1,0,phishing
0,2,41,957184,-1,0,66.66666667,16,0.0,4,0,4,0,7,0,0,3,0,4,1,0.0,4,0,0,0,legitimate
0,5,9,32,7765,0,0.0,132,0.03030303,5,270,43,0,16,39,2,4,1,2,3,0.0,6,0,1,1,phishing
1,0,4,0,-1,0,100.0,50,0.0,11,0,11,0,18,1,2,6,1,2,3,0.0,11,0,0,0,phishing
1,1,4,0,3403,1,100.0,51,0.0,3,249,14,2,22,3,2,6,1,2,2,0.0,14,1,0,0,phishing
1,0,0,0,-1,0,0.0,29,0.068965517,7,266,7,0,10,0,2,5,1,2,1,0.0,7,0,0,0,phishing
0,3,69,0,6349,0,100.0,41,0.0,5,956,16,0,26,3,6,4,1,5,2,0.0,16,0,0,0,phishing
0,3,49,536277,4194,1,88.0,64,0.09375,3,554,9,0,17,3,2,6,1,2,2,0.0,9,4,0,0,legitimate
0,4,118,581435,4168,1,11.76470588,34,0.0,3,1309,18,0,26,3,0,3,1,3,2,0.0,18,0,0,0,legitimate
1,2,0,0,4312,0,0.0,51,0.411764706,7,110,32,0,10,2,32,4,1,7,1,0.0,7,0,1,0,phishing
0,4,55,719927,3981,1,88.88888889,25,0.0,3,766,9,0,17,3,0,3,1,3,2,0.0,9,0,0,0,legitimate
0,1,184,7928061,2071,1,0.0,28,0.0,3,121,12,0,20,3,0,3,1,3,2,0.0,12,0,0,0,legitimate
1,0,1,0,3489,0,0.0,66,0.318181818,8,164,32,0,12,6,3,5,1,3,2,0.0,8,0,1,0,phishing
1,10,25,1,8347,0,0.0,113,0.053097345,4,2974,19,1,15,2,1,7,1,1,2,0.0,6,3,0,1,phishing
0,3,108,9778902,2632,0,20.0,19,0.0,5,1020,5,0,12,0,0,2,1,5,2,0.0,5,0,0,0,legitimate
0,1,24,379479,3206,1,16.66666667,35,0.0,3,82,19,0,27,3,0,3,1,3,2,0.0,19,0,0,0,legitimate
0,4,244,0,6220,1,0.0,23,0.0,3,1084,6,0,14,3,0,3,1,3,2,0.0,6,0,0,0,legitimate
